Id,PostTypeId,AcceptedAnswerId,AccAnsTime,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
21838448,1,21838508,2014-02-17 20:18,,2014-02-17 20:14,,2,84,"<p>I am getting this error when I run the following code and enter 5x5 for size. Not sure why?</p>

<p>When I enter 10x10 it seems to run ok but I'm not sure if the output is correct.</p>

<pre><code>Exception in thread ""main"" java.lang.NumberFormatException: For input string: """"
    at java.lang.NumberFormatException.forInputString(Unknown Source)
    at java.lang.Integer.parseInt(Unknown Source)
    at java.lang.Integer.parseInt(Unknown Source)""
</code></pre>

<p>Here is my code</p>

<pre><code>    import java.util.Scanner;

    public class CheckerBoard {

        public static void main(String [] args){

        Scanner userInput = new Scanner(System.in);

        System.out.println(""What two colors would you like your board to be?"");

        String colorOne = userInput.next();
        String colorTwo = userInput.next();

        do {    
            System.out.println(""How big should the checker board be? (Square sizes only please)"" + ""\n""
                + ""Please enter it like 4x4 with whatever numbers you choose."");

            String boardSize = userInput.next();

            int intOne = Integer.parseInt(boardSize.substring(0,boardSize.indexOf(""x"")));
            System.out.println(boardSize.indexOf(""x""));
            int intTwo = Integer.parseInt(boardSize.substring(boardSize.indexOf(""x"")+1, boardSize.length()-1));
            System.out.println(intOne);

        } while(false);
        }
    }

    //keep in mind that this program is not done yet, this is just a current issue I am having atm.
</code></pre>
",3320634,,573032,,2016-03-16 20:57,2016-03-16 20:57,Java error for NumberFormatException,<java>,5,1,,,
22003194,1,22003212,2014-02-25 2:06,,2014-02-25 2:04,,0,30,"<p>Here's the error I keep getting when trying to run my new method I'm creating. </p>

<pre><code>java.lang.ArrayIndexOutOfBoundsExceptio... Coordinate out of bounds! 
at sun.awt.image.ByteInterleavedRaster.getD... Source) 
at java.awt.image.BufferedImage.getRGB(Unkn... Source) 
at SimplePicture.getBasicPixel(SimplePictur... 
at Pixel.getColor(Pixel.java:184) 
at Picture.rotate(Picture.java:253)` 
</code></pre>

<p>Here's the code- </p>

<pre><code>public Picture rotate () { 
    Picture newPic = new Picture(getWidth(),getHeight()); 
    for (int x=0;x&lt;getWidth();x++)  
        for (int y=0;y&lt;getHeight()*2;y++) { 
            Pixel a = getPixel (x,y); 
            Pixel c = getPixel (getWidth()-1-x,y); 
            a.setColor (c.getColor()); 
            c.setColor (a.getColor());
        } 
    return newPic; 
}
</code></pre>

<p>Could anyone help?</p>
",3349228,,2331953,,2014-02-25 2:30,2014-02-25 2:30,Java Compiler Error?,<java>,1,1,,,
22418887,1,,,,2014-03-15 2:43,,2,78,"<pre><code>import java.util.*;
import java.io.*;


public class Patient
{
    private String patientId;
    private String patientName;
    private String gender;
    private int age;
    private String patientWardNumber;
    private int patientBedNumber;
    private String dateRegistered;
    private String treatment;
    private int wardedDuration;
    private double price;
    private double payment;

    public Patient()
    {
        String patientId ="" "";
        String patientName ="" "";
        String patientWardNumber ="" "";
        String dateRegistered ="" "";
        String treatment ="" "";
        int patienBedDuration = 0;
        int wardedDuration = 0;
        int age = 0;
        String gender = "" "";
        double price = 0.00;
    }

    public Patient(String ID,String N,String G,int A,String WN,int BN,String DR,String    T,int WD)
    {
        patientId = ID;
        patientName = N;
        gender = G;
        age = A;
        patientWardNumber = WN;
        patientBedNumber = BN;
        dateRegistered = DR;
        treatment = T;
        wardedDuration = WD;

    }

    public void SetPatient(String ID,String N,String G,int A,String WN,int BN,String DR,String T,int WD)
    {
        patientId = ID;
        patientName = N;
        gender = G;
        age = A;
        patientWardNumber = WN;
        patientBedNumber = BN;
        dateRegistered = DR;
        treatment = T;
        wardedDuration = WD;

    }

    public String getPatientId()
    {
        return patientId;
    }
    public String getPatientName()
    {
        return patientName;
    }
    public String getGender()
    {
        return gender;
    }
    public int getAge()
    {
        return age;
    }

    public String getPatientWardNumber()
    {
        return patientWardNumber;
    }

    public int getPatientBedNumber()
    {
        return patientBedNumber;
    }

    public String getDateRegistered()
    {
        return dateRegistered;
    }
    public String getTreatment()
    {
        return treatment;
    }
    public int getWardedDuration()
    {
        return wardedDuration;
    }
    public double getPrice()
    {
        return price;
    }
    public double getPayment()
    {
        return payment;
    }

    public String toString()
    {
        return patientId+"" ""+patientName+"" ""+gender+"" ""+age+"" ""+patientWardNumber+"" ""+patientBedNumber+"" ""+dateRegistered+"" ""+treatment+"" ""+wardedDuration+"" ""+price+"" ""+payment;
    }

    public static void main(String[]args)
    {
        ArrayList PatientList = new ArrayList();
        Scanner scan = new Scanner(System.in);


        System.out.println(""Enter how many patient are : "");
        int num = scan.nextInt();

        for(int i=0; i&lt;num; i++)
        {

            System.out.println(""Enter patient ID: "");
            String patientId = scan.next();

            System.out.println(""Enter patient Name: "");
            String patientName = scan.next();

            System.out.println(""Enter the patient's gender: "");
            String gender = scan.next();

            System.out.println(""Enter the patient's age: "");
            int age = scan.nextInt();

            System.out.println(""Enter patient ward number: "");
            String patientWardNumber = scan.next();

            System.out.println(""Enter patient's Bed Number: "");
            int patientBedNumber = scan.nextInt();

            System.out.println(""Enter patient's registeration date: "");
            String dateRegistered = scan.next();

            System.out.println(""Enter the treatment: "");
            String treatment = scan.next();

            System.out.println(""Enter the ward duration: "");
            int wardedDuration = scan.nextInt();



            Patient data = new   Patient(patientId,patientName,gender,age,patientWardNumber,patientBedNumber,dateRegistered,treatment,wardedDuration);
            PatientList.add(data);

        }


        System.out.println(""Total patients are: ""+PatientList.size());

        System.out.println(""Enter patient name : "");


        Patient D= null;
        Object data ;



        String user=scan.next();
        boolean found=false;

        while(!PatientList.isEmpty())
        {
            if(D.getPatientName().equalsIgnoreCase(user))
            {

                found=true;
                System.out.println(D.toString());

            }

            else if (found==false)
            {
                System.out.println(""Patient is not found ! TRY AGAIN"");

            }

        }

    }
}
</code></pre>

<p>I got 2 problems while running this coding.First i cannot enter value for my ward duration.  .Second,when i want to search my patient,it cannot display the information about the patient.Its say null pointer exception.i'm still beginner at java.someone can show me the solution?</p>

<p><a href=""https://i.stack.imgur.com/miUP8.png"" rel=""nofollow noreferrer"">This is my output</a>   <img src=""https://i.stack.imgur.com/miUP8.png"" alt=""Output""></p>
",3422109,,616460,,2014-03-15 3:07,2014-03-15 3:07,cannot enter value and null pointer exception,<java>,2,8,,,
22599170,1,22599199,2014-03-24 0:39,,2014-03-24 0:35,,2,32,"<pre><code>public class Month {

    static String months[];

    public static void main(String[] args) {
        // TODO code application logic here
        months = new String[13];
        months[0] = ""null"";
        months[1] = ""january"";
        months[2] = ""february"";
        months[3] = ""march"";
        months[4] = ""april"";
        months[5] = ""may"";
        months[6] = ""june"";
        months[7] = ""july"";
        months[8] = ""august"";
        months[9] = ""september"";
        months[10] = ""october"";
        months[11] = ""november"";
        months[12] = ""december"";
        System.out.println(""enter number:"");
        int a = Integer.parseInt(args[0]);
    System.out.println(a);
    } 
}
</code></pre>

<p>I have to get userinput for the month number and output the month name. 
Can someone please tell me why I keep getting an error at</p>

<pre><code>int a = Integer.parseInt(args[0]);
</code></pre>

<p>Here is the error:</p>

<pre><code>Exception in thread ""main"" java.lang.ArrayIndexOutOfBoundsException: 0
at Month.main(Month.java:22)
</code></pre>

<p>Thanks</p>
",3312369,,2817802,,2014-03-24 0:40,2014-03-24 0:42,Arrays Help Work Shown,<java>,2,3,,,
22612662,1,22612730,2014-03-24 14:50,,2014-03-24 14:47,,0,84,"<p>Ok this is the interface I'm using.</p>

<pre><code>/* instance of classes that realize this interface can be compared */

public interface Comparable&lt;E&gt; 
{ 
/* Method to compare this object to the argument object 
* @param obj - the argument object 
 * @return - returns a negative integer if this object &lt; obj 
*/ 
int compareTo(E obj); 
</code></pre>

<p>}</p>

<p>then the ordered list class. <br/> </p>

<pre><code>import java.util.*;

/* a class to represent an ordered List. the data is stored
* in a linked list data field
*/
public class OrderedList&lt;E extends Comparable&lt;E&gt;&gt; 
        implements Iterable&lt;E&gt;
{
/* a linked list to contain data */
private LinkedList&lt;E&gt; theList = new LinkedList&lt;E&gt;();

/* Insert Obj into the list preserving the lists order 
 * @param pre - the items in the list ordered
 * @param post - obj has been inserted into the list such 
 * that the items are still in order
 */

public void add(E obj)
{
    ListIterator&lt;E&gt; iter = theList.listIterator();
    // find the insertion position and insert
    while(iter.hasNext())
    {
        if(obj.compareTo(iter.next()) &lt; 0)
        {
        // Iterator has stepped over the first element that 
        // is greater than the element to be inserted 
        // move the iterator back one
        iter.previous();
        // insert the element
        iter.add(obj);
        //exit the loop and return
        return;
        }
    }
    /* assert - all items were examined and no item is larger than 
     * the element to be inserted
     * add the new item to the end of the list 
     */
    iter.add(obj);
}

/* returns the element at the specified position */
public E get(int index)
{
    return theList.get(index);
}

/* returns an iterator to this ordered List */
public Iterator&lt;E&gt; iterator()
{
    return theList.iterator();
}

/* returns the size of the list */
public int size()
{
    return theList.size();
}
}
</code></pre>

<p>and the test class where the problems are.</p>

<pre><code>import java.util.*;

public class TestOrderedList 
{

/* Traverses ordered list and displays each element
 * displays and error message if an element is out of order
 * @param testList - an ordered list of integers
 */

public static void traverseAndShow(OrderedList&lt;Integer&gt; testList)
{
    int prevItem = testList.get(0);

    /* traverse ordered list and display any value that 
     * is out of order
     */
    for(int thisItem : testList)
    {
        System.out.println(thisItem);

        if(prevItem &gt; thisItem)
            System.out.println(""***Failed, value is "" + thisItem);
        prevItem = thisItem;
    }
}
public static void main(String[] args) 
{
    OrderedList&lt;Integer&gt; testList = new OrderedList&lt;Integer&gt;();
    final int MAX_INT = 500;
    final int START_SIZE = 100;

    // create a random generator
    Random random = new Random();
    for(int i = 0; i &lt; START_SIZE; i++)
    {
        int anInteger = random.nextInt(MAX_INT);
        testList.add(anInteger);
    }

    //Add to beginning and end of list.
    testList.add(-1);
    testList.add(MAX_INT + 1);
    traverseAndShow(testList); // traverse and display 
}
}
</code></pre>

<p>I'm getting the Bound Mismatch error when I try to use Integer in the test class. Where's the problem ?</p>
",3455734,,,,,2014-03-24 14:56,Java Bound Mismatch Error - LinkedList,<java>,2,0,,,
23481779,1,,,,2014-05-05 20:59,,0,624,"<p>I have some sort of problem. Whenever I use <code>JFrame.DISPOSE_ON_CLOSE</code> (instead of <code>EXIT_ON_CLOSE</code>), I get this error message when closing my window:</p>

<pre><code>Exception in thread ""Thread-2"" java.lang.IllegalStateException: Buffers have not been created
        at sun.awt.windows.WComponentPeer.getBackBuffer(Unknown Source)
        at java.awt.Component$FlipBufferStrategy.getBackBuffer(Unknown Source)
        at java.awt.Component$FlipBufferStrategy.updateInternalBuffers(Unknown Source)
        at java.awt.Component$FlipBufferStrategy.revalidate(Unknown Source)
        at java.awt.Component$FlipBufferStrategy.revalidate(Unknown Source)
        at java.awt.Component$FlipBufferStrategy.getDrawGraphics(Unknown Source)
        at de.hsb.prog2.main.GameLoop.render(GameLoop.java:100)
        at de.hsb.prog2.main.GameLoop.run(GameLoop.java:151)
        at java.lang.Thread.run(Unknown Source)
</code></pre>

<hr>

<p>I think it has something to do with this code:</p>

<pre><code>private void render()
{
   BufferStrategy bufferStrategy = this.getBufferStrategy();
   if (bufferStrategy == null)
   {
       this.createBufferStrategy(3);
       return;
   }

   Graphics g = bufferStrategy.getDrawGraphics();

   /////DRAW HERE/////DRAW HERE/////DRAW HERE/////DRAW HERE/////DRAW HERE/////

   if (Debugger.isDebugging())
   {
       g.setColor(Color.orange);
       g.fillRect(0, 0, getWidth(), getHeight());
       objectHandler.render(g);
   }

   /////DRAW HERE/////DRAW HERE/////DRAW HERE/////DRAW HERE/////DRAW HERE/////

   g.dispose();
   bufferStrategy.show();           

}
</code></pre>

<p>Maybe someone could give me a little hint on how to fix that glitch.</p>
",3078460,,,,,2014-05-05 20:59,Exception in thread (java.lang.IllegalStateException),<java>,0,3,,,
23937473,1,23937580,2014-05-29 15:56,,2014-05-29 15:51,,-3,1683,"<p>I am trying to output Pascal's triangle with asterisks (*). This is my code:</p>

<pre><code>public static void main(String [] arg)
{
    int n=3;
    for(int i=0;i&lt;n;i++)
    {
        for(int j=0;j&lt;n-i;j++)
        {
            System.out.print("" "");
        }
        boolean b=true;
        for(int k=0;k&lt;i*2+1;k++)
        {
            if(b)
            {
                System.out.print(""*"");
                b=false;
            }
            else
            {
                System.out.print("" "");
                b=true;
            }

        }
    }
    System.out.println("" "");
}
}
</code></pre>

<p>I have rechecked several times and failed to find any error.
Also let me know whether the if-block is implemented correctly.
The following code is not giving the required output as below:   </p>

<pre><code>     *  
   *   *  
*    *    * 
</code></pre>
",3663623,,1473751,,2014-05-29 17:53,2014-05-29 17:53,Pascal's triangle without using arrays (only loops),<java>,2,7,,,
23946137,1,23946176,2014-05-30 2:37,,2014-05-30 2:32,,2,536,"<p>I am trying to cast my component to a custom Class name (OuterSpace) and it says I cannot do this.  I am doing this in a class that inherits from JFrame.  </p>

<pre><code>//Add the game to the JFrame
add(new OuterSpace());
(OuterSpace)(getComponents()[0]).start();
</code></pre>

<p>It cannot be resolved however, even to any other class name.  Here is the error- </p>

<pre><code>OuterSpace cannot be resolved to a variable.
</code></pre>
",2351094,,,,,2014-05-30 2:37,Class Cannot Be Resolved To A Variable,<java>,1,2,,,
24016163,1,,,,2014-06-03 13:13,,1,397,"<p>I am having some trouble understanding where to place a properties file in a java project. 
I have the following project structure . </p>

<pre><code>src.
   |
    java
        |
         test.properties
                        |
                        a.java
                        Parameters.properties 
</code></pre>

<p>I have the following code to read the properties file . </p>

<pre><code> Properties prop = new Properties();


    try {
        InputStream in = this.getClass().getResourceAsStream(""Parameters.properties"");
       // load a properties file
        prop.load(in);
       // get the property value and print it out
        System.out.println(prop.getProperty(""hello.world""));
    } catch (IOException ex) {
        ex.printStackTrace();
        System.out.println(""The code has failed here"");
    }
</code></pre>

<p>my properties file has the following line</p>

<pre><code>hello.world=Hello World
</code></pre>

<p>I keep getting a null pointer error which leads me to believe it is not able to read the file because it has not got the file yet . </p>
",1519251,,,,,2014-06-03 13:35,Placing a properties file in a java project,<java>,2,3,,,
24269633,1,,,,2014-06-17 17:09,,1,515,"<p>I want to look into a nssdb keystore to extract get some info from available aliases. On some other part of the same application, I use <code>BouncyCastleProvider</code> to handle some other security stuff.
The small code below shows how I load and run into it, and was working well with openjdk-1.6.0. 
Now, with openjdk-1.7.0, it only works if I don't use the <code>BouncyCastleProvider</code> or if this provider is added AFTER the PKCS11 provider. 
In case I add BC before PKCS11, all seems ok (no exception), but <code>Keystore.aliases()</code> returns an empty list for my nss container. Just like if <code>load()</code> did not work. </p>

<pre><code>import java.io.InputStream;
import java.io.ByteArrayInputStream;
import java.util.Enumeration;
import java.security.KeyStore;
import java.security.Provider;
import java.security.Security;    
import java.security.cert.X509Certificate;
import java.security.cert.Certificate;
import org.bouncycastle.jce.provider.BouncyCastleProvider;

public class TestNSS {  
public static void main(String[] args) {
    try {
        Provider prov = new BouncyCastleProvider();
        Security.addProvider(prov);

        String config = ""name = nssdb\n"";
        config += ""nssSecmodDirectory = /nssdbpath\n"";
        InputStream stream = new ByteArrayInputStream(config.getBytes(""UTF-8""));
        Provider nss = new sun.security.pkcs11.SunPKCS11(stream);
        stream.close();
        Security.addProvider(nss);

        KeyStore ks = KeyStore.getInstance(""PKCS11"", ""SunPKCS11-nssdb"");
        ks.load((InputStream)null, """".toCharArray());
        System.out.println(""load is ok: SunPKCS11-nssdb"");
        for (Enumeration&lt;String&gt; e = ks.aliases(); e.hasMoreElements();) {
            String alias = e.nextElement();
            Certificate cert = ks.getCertificate(alias);
            System.out.println("" . alias: ""+alias+"", ""+cert.getType()+"",""+((X509Certificate)cert).getNotAfter());
        }
    } catch(Exception e) {
        e.printStackTrace();
    }

}
}
</code></pre>

<p>Any idea is welcome... </p>

<p>Note: /nssdbpath contains a nssdb structure created using certutil. </p>
",3452615,,1407656,,2014-06-17 17:16,2014-06-25 8:03,openjdk1.7 : fail to list PKCS11 keystore aliases when BouncyCastleProvider is used,<java>,1,0,,,
24716899,1,24716944,2014-07-12 20:16,,2014-07-12 20:10,,7,539,"<pre><code>public static void main(String[] args) {

    final int a =15;
    byte b = a;
    System.out.println(a);
    System.out.println(b);
}
</code></pre>

<p>In above code when I am converting from int to byte it is not giving compile time error but when my conversion is from long to int it is giving compile time error, WHY?</p>

<pre><code>public static void main(String[] args) {

    final long a =15;
    int b = a; 
    System.out.println(a);
    System.out.println(b);
}
</code></pre>
",3825059,,1324709,,2014-07-12 20:11,2014-07-12 20:34,Type cast issue from int to byte using final keyword in java,<java>,1,1,,,
25015679,1,,,,2014-07-29 12:46,,0,36,"<p>I recently made this program to count the seconds passing by but unfortunately, no print statement is showing. What is my problem here?</p>

<pre><code>import java.awt.event.ActionEvent;
import java.awt.event.ActionListener;
import javax.swing.*;
class MizohSoftware extends JFrame {

private class TimerListener implements ActionListener {

    public void actionPerformed(ActionEvent e) {
        int time = 0;
        int inc = 1;
        time += inc;
        System.out.println(time + ""seconds has passed"");
    }
}

public void starttimer() {
    int delay = 1000;
    Timer display = new Timer(delay, new TimerListener());
    display.start();
}

public static void main(String[] args) {
    MizohSoftware MizohSoftware = new MizohSoftware();
    MizohSoftware.starttimer();
    }
}
</code></pre>
",3887735,,773623,,2014-07-29 12:50,2014-07-29 12:53,Java Timer Not Functioning,<java>,1,2,,,
25339159,1,,,,2014-08-16 10:15,,-1,54,"<p>I am getting ""java.lang.OutOfMemoryError: Java heap space"" i have read about it and found out  running Java with the command-line option -Xmx can solve this. But unfortunately i can't do that because this is an online judge problem. Can you guys suggest me any other way to reduce the  heap size in the code? </p>

<pre><code>public static void main(String[] args) throws IOException {

    // Scanner bf = new Scanner(System.in);
    BufferedReader bf = new BufferedReader(new InputStreamReader(System.in));
    String x = ""a"";
    String y = ""a"";

    for (int i = 0; i &lt; 48000; i++) {
        x = x.concat(""a"");
        y = y.concat(""a"");

    }

    if (!x.isEmpty() &amp;&amp; !y.isEmpty() &amp;&amp; x.matches(""\\p{L}+"") &amp;&amp; y.matches(""\\p{L}+"") &amp;&amp; x.length() &lt;= 50000 &amp;&amp; y.length() &lt;= 50000) {
        int i, j;
        int lenx = x.length();
        int leny = y.length();
        System.out.println(x.length() + "" "" + y.length());
        int[][] table = new int[lenx + 1][leny + 1];

    // Initialize table that will store LCS's of all prefix strings.
        // This initialization is for all empty string cases.
        for (i = 0; i &lt;= lenx; i++) {
            table[i][0] = 0;
        }
        for (i = 0; i &lt;= leny; i++) {
            table[0][i] = 0;
        }

    // Fill in each LCS value in order from top row to bottom row,
        // moving left to right.
        for (i = 1; i &lt;= lenx; i++) {
            for (j = 1; j &lt;= leny; j++) {

                // If last characters of prefixes match, add one to former value.
                if (x.charAt(i - 1) == y.charAt(j - 1)) {
                    table[i][j] = 1 + table[i - 1][j - 1];
                } // Otherwise, take the maximum of the two adjacent cases.
                else {
                    table[i][j] = Math.max(table[i][j - 1], table[i - 1][j]);
                }

            }

        }

        // This is our answer.
        System.out.println(table[lenx][leny]);
    }

    bf.close();

}
</code></pre>

<p>String x and y can not be more than 50000 in length. </p>

<p>edit: I have heard that sparse matrix uses less memory would you suggest me to implement it? increase heap is not an option because it is too large (50000X50000)</p>
",2796652,,100297,,2015-01-21 22:58,2015-01-21 22:58,java.lang.OutOfMemoryError in Longest common sequence (LCS),<java>,1,1,,,
25504204,1,,,,2014-08-26 11:00,,0,82,"<p>I'm learning Java, and how to use multiple classes. I'm trying to get <code>Enter your name.</code> printed on the console, the user says their name, then I print the message <code>(""Hello, ) + name)</code>.</p>

<p>When I try to run it, I get an error. (<code>Exception in thread ""main"" java.lang.Error: Unresolved compilation problem: at bucky.ParaMain.main(ParaMain.java:7)</code>). </p>

<p>Below is my code from class 1, named <code>ParaMain.java</code>.</p>

<pre><code>import java.util.Scanner;

package bucky;

public class ParaMain {

public static void main(String[] args) {


    Scanner input = new Scanner(System.in);
    ParaS secObject = new ParaS();

    System.out.println(""Enter your name."");
    String name = input.nextLine();

    secObject.SimpleMessage(name);

}

}
</code></pre>

<p>Here is my code from the second class, named <code>ParaS.java</code>.</p>

<pre><code>package bucky;

public class ParaS {
public void SimpleMessage(String name) {
    System.out.println(""Hello, "" + name);
}
}
</code></pre>

<p>Please help me to solve this issue. Thanks!</p>
",1845203,,3584765,,2014-08-26 11:23,2014-08-26 11:41,Why do I get an error when stating my package?,<java>,5,3,,,
25709623,1,,,,2014-09-07 11:18,,-2,53,"<p>Consider this code:</p>

<pre><code>package question.pkg2;

public class Car {

    private int wheels;
    private String color;
    private boolean roadworthy;
    public int year = 1982;

    public Car() {

    }

    public Car(int numberOfWheels, String color, boolean roadworthy, int yearOfManufactured) {
        wheels = numberOfWheels;
        this.color = color;
        this.roadworthy = roadworthy;
        year = yearOfManufactured;

    }

    public int getNumberOfWheels() {
        return wheels;
    }

    public String getColor() {
        return color;

    }

    public String changeColor() {
        return color;

    }

    public boolean getRoadworthiness() {
        return roadworthy;
    }

    public String getYear(int checkYear) {
        if (year &lt; 1982) {
            year = checkYear;
            System.out.println(""it is not considered roadworthy"");
        }

    }
}
</code></pre>

<p>My question is am going to check the year but I got error statement,whats the meaning of this statement ""missing return statement""?</p>
",3957020,,3536342,,2014-09-07 14:18,2014-09-07 14:18,Class in Java accessors,<java>,3,5,1,,
25733262,1,25733328,2014-09-08 21:22,,2014-09-08 21:16,,0,538,"<p>When i use this code to generate a random 5 card hand in Java, i get the correct result, but every line of cards is preceded by null. Why is that? For example, i get nullJ♥10♥8♥Q♦9♠, i tried some checks to prevent it, but to no avail. Please, if you have any suggestions, tell me what have I done wrong?</p>

<pre><code>import java.util.ArrayList;
import java.util.Arrays;
import java.util.Random;
import java.util.Scanner;
public class RandomHandGenerator {
    public static void main(String[] args) throws InterruptedException {
        Scanner input = new Scanner(System.in);
        int n = input.nextInt();
        String[]  faces = {""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""J"", ""Q"", ""K"", ""A""};
        char[] suits = {'♣', '♦', '♥', '♠'};
        ArrayList&lt;String&gt; deck = new ArrayList&lt;String&gt;();
        for (int i = 0; i &lt; suits.length; i++) {
            for (int j = 0; j &lt; faces.length; j++) {
                String temp = faces[j] + suits[i];
                deck.add(temp);
            }
        }
        int counter = 0;
        int generalCounter = 0;
        ArrayList&lt;String&gt; handsGenerated = new ArrayList&lt;String&gt;();
        while (generalCounter &lt; n) {    
            String[] currentHand = new String[5];
            Random generator;
            generator = new Random(); 
            //Ako ne se pusne edin Thread.sleep dava tvurde ednakvi karti:
            Thread.sleep(30);
            while (counter &lt; 5) {
                int j = generator.nextInt(52);
                String currentCard = deck.get(j);
                if(!Arrays.asList(currentHand).contains(currentCard))   {
                    currentHand[counter] = currentCard;
                    counter++;
                }  
            }
            String buildHand = null;
            for (int l = 0; l &lt; 5; l++) {
                if (currentHand[l] != null) {
                    buildHand += currentHand[l];     
                }                   
            }
            handsGenerated.add(buildHand);
            counter = 0;    
            generalCounter++;
            }
        for (int i = 0; i &lt; handsGenerated.size(); i++) {
            String displayHands = handsGenerated.get(i);
            System.out.println(displayHands);
        }
    }
}
</code></pre>
",3605071,,1065197,,2014-09-08 21:23,2014-09-08 21:57,Why values in ArrayList always returns null as first value in Java?,<java>,2,0,,,
25805161,1,25805309,2014-09-12 9:43,,2014-09-12 9:35,,0,449,"<p>Given a character, I intend to know if it's a hexadecimal character. From various forums, I understand we can achieve it from <code>Integer</code> class as well. But wondering what is wrong in the below code.</p>

<pre><code>Character.forDigit('C',16)
</code></pre>

<p>As per <a href=""http://docs.oracle.com/javase/7/docs/api/java/lang/Character.html#forDigit(int,%20int)"" rel=""nofollow"">documentation</a>, for the above code the null character (<code>'\u0000'</code>) is returned if its not a valid hexadecimal character. Please point out what is wrong. Is the radix wrong? I verified with snippet of code:</p>

<pre><code>if(Character.forDigit('C',16) == '\u0000') {
    System.out.println(""Invalid Character"");
}
</code></pre>
",1411812,,718972,,2014-09-12 9:40,2014-09-12 10:09,Character.forDigit always returns null,<java>,4,0,,,
25905662,1,25905868,2014-09-18 6:39,,2014-09-18 6:27,,0,123,"<pre><code>    import java.util.Scanner;
    import java.util.Random;
    public class CoinTossing 
     {
      static enum Status {HEADS,TAILS};
      static Status Coin;
      static int toss;
      public static void main(String []args)
       {
        Scanner input = new Scanner (System.in);
        Random ranDom = new Random();
        CoinTossing call = new CoinTossing ();
        int heads=0;
        int tails=0;
        int choice;
        int tossTimes=1;
        int loop=1;
        System.out.printf(""Toss the Coin.\n1.YES\n2.NO\n"");
        choice=input.nextInt();

        while(choice!=2)
         {
           System.out.printf(""Toss Times :%d"",tossTimes);
           ++tossTimes;
           call.flip(ranDom);
            if(Coin==Status.HEADS)
             {
               ++heads;
             }
            if(Coin==Status.TAILS)
             {
               ++tails;
             }

           System.out.printf(""Heads :%d\n"",heads);
           System.out.printf(""Tails :%d\n"",tails);

           System.out.printf(""\nToss the Coin.\n1.YES\n2.NO"");
           choice=input.nextInt();

           if(choice !=1 &amp;&amp; choice!=2)
             {
            for(loop=1;loop&lt;=3;loop++)//give 3 chance for input
             {
                System.out.printf(""Wrong Input:%d\n"",loop);
                System.out.printf(""Please give input btween 1 and 2\n"");
                choice=input.nextInt();

                if(choice ==1 | choice ==2)
                {
                    break;
                }
              }
             }

            if(loop==3)
             {
               System.out.printf(""Due to wrong Input Program has terminated.\n"");
               break;
             }
          }
        System.out.printf(""\nTotal Tossed Times:%d\n"",tossTimes-1);
        System.out.printf(""Total Heads         :%d\n"",heads);
        System.out.printf(""Total Tails         :%d\n"",tails);
       }

       Status flip(Random ranDom)
        {
         toss=ranDom.nextInt(2);
         System.out.printf(""\nToss:%d\n"",toss);
         if(toss==1)
        {
        Coin=Status.HEADS;
        //return Coin;
        }
       if(toss==0)
        {
        Coin=Status.TAILS;
        //return Coin;
        }
      return Coin;

      }
  }
</code></pre>

<p>This is a coin tossing code it prompt the user for the first put anything with out 2 to make a toss. after the first input the user have only have 1 and 2 to input. if anything else 1 and 2 inputed then it will give the user to another try. it will give 3 chance. if 3 times wrong input, the program will terminated. but the problem is that it is not terminating after 3 wrong input. It is going to input option.</p>
",3262551,,3262551,,2014-09-18 6:55,2014-09-18 6:55,Loop Breaking in java,<java>,5,1,,,
26100116,1,26100186,2014-09-29 12:40,,2014-09-29 12:37,,0,62,"<p>I want to make a list going to n numbers depending on user input. I then want to put a second number in each place and print the entire table. As for testing I have tried with a length 4 and numbers 1,2,3,4 but I get a error: ArrayIndexOutOfBounds. I wanted it to print 1,2,3,4.</p>

<pre><code>Scanner keyboard = new Scanner (System.in);   

System.out.println(""Whats the length of the table?"");
int lengde = keyboard.nextInt();                   

int[] minTabell = new int[lengde]; 

for (int i =1; i &lt;= lengde+ 1; i++) {
  System.out.println((i) + ("" give a number""));
  minTabell[i] = keyboard.nextInt();
}

System.out.println(minTabell);


keyboard.close();
</code></pre>
",,user3967885,1033581,user3967885,2018-02-04 13:50,2018-02-04 13:50,Tables trouble. I need help to make them,<java>,3,2,,,
